address,categories/0,categories/1,categories/2,categories/3,categoryName,description,location/lat,location/lng,openingHours/0/day,openingHours/0/hours,openingHours/1/day,openingHours/1/hours,openingHours/2/day,openingHours/2/hours,openingHours/3/day,openingHours/3/hours,openingHours/4/day,openingHours/4/hours,openingHours/5/day,openingHours/5/hours,openingHours/6/day,openingHours/6/hours,reviewsCount,state,street,title,totalScore,R_ID,Location_ID
741台灣台南市善化區民生路286號,四川酒家,,,,四川酒家,,23.1307033,120.2987874,星期六,"11:30 to 14:30, 17:00 to 20:30",星期日,休息,星期一,"11:00 to 14:00, 17:00 to 20:30",星期二,"11:00 to 14:00, 17:00 to 20:30",星期三,"11:00 to 14:00, 17:00 to 20:30",星期四,"11:00 to 14:00, 17:00 to 20:30",星期五,"11:00 to 14:00, 17:00 to 20:30",133,台南市善化區,民生路286號,CC麻辣館,4.8,1408,9001408
741台灣台南市善化區大成路266號,泰國餐廳,亞洲菜餐廳,餐廳,東南亞餐廳,泰國餐廳,,23.1300773,120.2992812,星期六,"11:00 to 14:00, 17:00 to 21:00",星期日,"11:00 to 14:00, 17:00 to 21:00",星期一,"11:00 to 14:00, 17:00 to 21:00",星期二,"11:00 to 14:00, 17:00 to 21:00",星期三,"11:00 to 14:00, 17:00 to 21:00",星期四,"11:00 to 14:00, 17:00 to 21:00",星期五,"11:00 to 14:00, 17:00 to 21:00",1241,台南市善化區,大成路266號,泰味食足A Taste of Thailand,4.0,1409,9001409
741台灣台南市善化區中山路103-131號,火鍋餐廳,,,,火鍋餐廳,,23.1328523,120.3022905,星期六,"11:00 to 14:00, 16:30 to 22:30",星期日,"11:00 to 14:00, 16:30 to 22:30",星期一,"11:00 to 14:00, 16:30 to 22:30",星期二,休息,星期三,"11:00 to 14:00, 16:30 to 22:30",星期四,"11:00 to 14:00, 16:30 to 22:30",星期五,"11:00 to 14:00, 16:30 to 22:30",418,台南市善化區,中山路103-131號,三媽臭臭鍋 善化店,3.6,1410,9001410
741台灣台南市善化區中山路377號,早餐餐廳,,,,早餐餐廳,,23.1321716,120.2916406,星期六,06:00 to 11:00,星期日,06:00 to 11:00,星期一,休息,星期二,05:00 to 09:00,星期三,05:00 to 09:00,星期四,05:00 to 09:00,星期五,05:00 to 09:00,4,台南市善化區,中山路377號,早安！大家好早餐店,3.8,1411,9001411
741台灣台南市善化區中山路320-2號,中餐館,,,,中餐館,,23.1322191,120.2942541,星期六,11:00 to 20:00,星期日,11:00 to 20:00,星期一,11:00 to 21:00,星期二,11:00 to 21:00,星期三,11:00 to 21:00,星期四,11:00 to 21:00,星期五,11:00 to 21:00,47,台南市善化區,中山路320-2號,潮味決·湯滷專門店 台南善化分社,4.0,1412,9001412
741台灣台南市善化區自強路67號,早午餐餐廳,早餐餐廳,,,早午餐餐廳,,23.1288783,120.2985569,星期六,06:00 to 13:00,星期日,06:00 to 13:00,星期一,06:00 to 13:00,星期二,06:00 to 13:00,星期三,06:00 to 13:00,星期四,06:00 to 13:00,星期五,06:00 to 13:00,337,台南市善化區,自強路67號,餉弄,4.0,1413,9001413
"號 No. 387, 中山路善化區台南市台灣 741",粥餐廳,,,,粥餐廳,,23.132154,120.2911793,星期六,05:30 to 13:00,星期日,05:30 to 13:00,星期一,05:30 to 13:00,星期二,05:30 to 13:00,星期三,05:30 to 13:00,星期四,休息,星期五,休息,115,台南市善化區,"號 No. 387, 中山路",善化虱目魚粥專賣店,4.2,1414,9001414
741台灣台南市善化區忠孝路8號,中菜館,,,,中菜館,,23.1311057,120.3034889,星期六,"11:30 to 13:00, 17:00 to 22:00",星期日,"11:30 to 13:00, 17:00 to 22:00",星期一,"11:30 to 13:00, 17:00 to 22:00",星期二,"11:30 to 13:00, 17:00 to 22:00",星期三,"11:30 to 13:00, 17:00 to 22:00",星期四,"11:30 to 13:00, 17:00 to 22:00",星期五,休息,73,台南市善化區,忠孝路8號,忞心食堂,4.2,1415,9001415
741台灣台南市善化區光復路208號,意大利餐廳,餐廳,,,意大利餐廳,,23.1276842,120.2895785,星期六,11:00 to 21:00,星期日,11:00 to 21:00,星期一,11:00 to 21:00,星期二,11:00 to 21:00,星期三,11:00 to 21:00,星期四,11:00 to 21:00,星期五,11:00 to 21:00,769,台南市善化區,光復路208號,大窩與小宅義式餐廳-大窩店,4.0,1416,9001416
741台灣台南市善化區中山路134號,早午餐餐廳,早餐餐廳,咖啡廳,午餐餐廳,早午餐餐廳,,23.1330056,120.3019462,星期六,05:30 to 17:00,星期日,05:30 to 17:00,星期一,05:30 to 17:00,星期二,05:30 to 17:00,星期三,05:30 to 17:00,星期四,05:30 to 17:00,星期五,05:30 to 17:00,38,台南市善化區,中山路134號,2829好食光,4.8,1417,9001417
741台灣台南市善化區忠孝路61號,壽司店,,,,壽司店,,23.1317625,120.3030664,星期六,10:00 to 20:00,星期日,10:00 to 20:00,星期一,10:00 to 20:00,星期二,休息,星期三,10:00 to 20:00,星期四,10:00 to 20:00,星期五,10:00 to 20:00,157,台南市善化區,忠孝路61號,居久創意壽司,4.4,1418,9001418
711台灣台南市歸仁區歸仁大道101號1樓10050,台灣餐廳,,,,台灣餐廳,,22.9254212,120.2868764,星期六,"11:00 to 14:00, 17:00 to 20:00",星期日,"11:00 to 14:00, 17:00 to 20:00",星期一,"11:00 to 14:00, 17:00 to 20:00",星期二,"11:00 to 14:00, 17:00 to 20:00",星期三,"11:00 to 14:00, 17:00 to 20:00",星期四,"11:00 to 14:00, 17:00 to 20:00",星期五,"11:00 to 14:00, 17:00 to 20:00",448,台南市歸仁區,歸仁大道101號1樓10050,A SHA MITSUI OUTLET PARK 台南店,3.9,1419,9001419
71151台灣台南市歸仁區歸仁大道100號1F(近1號出口,迴轉壽司餐廳,,,,迴轉壽司餐廳,,22.9245235,120.2857945,星期六,11:00 to 21:30,星期日,11:00 to 21:30,星期一,11:00 to 21:30,星期二,11:00 to 21:30,星期三,11:00 to 21:30,星期四,11:00 to 21:30,星期五,11:00 to 21:30,404,台南市歸仁區,歸仁大道100號1F(近1號出口,爭鮮迴轉壽司 台南高鐵店,3.7,1420,9001420
711台灣台南市歸仁區歸仁大道101號,雞肉餐廳,,,,雞肉餐廳,,22.9261683,120.2869148,星期六,11:00 to 21:30,星期日,11:00 to 21:30,星期一,11:00 to 21:30,星期二,11:00 to 21:30,星期三,11:00 to 21:30,星期四,11:00 to 21:30,星期五,11:00 to 21:30,33,台南市歸仁區,歸仁大道101號,MITSUI OUTLET PARK台南 繼光香香雞,4.9,1421,9001421
711台灣台南市歸仁區歸仁大道101號,日本餐廳,,,,日本餐廳,,22.9254218,120.2868797,星期六,11:00 to 21:30,星期日,11:00 to 21:30,星期一,11:00 to 21:30,星期二,11:00 to 21:30,星期三,11:00 to 21:30,星期四,11:00 to 21:30,星期五,11:00 to 21:30,98,台南市歸仁區,歸仁大道101號,雞三和 台南三井店,3.9,1422,9001422
711台灣台南市歸仁區歸仁大道101號2F,涮涮鍋餐廳,,,,涮涮鍋餐廳,,22.9241669,120.2874422,星期六,11:00 to 21:30,星期日,11:00 to 21:30,星期一,11:00 to 21:30,星期二,11:00 to 21:30,星期三,11:00 to 21:30,星期四,11:00 to 21:30,星期五,11:00 to 21:30,288,台南市歸仁區,歸仁大道101號2F,涮乃葉 台南三井店,4.2,1423,9001423
711台灣台南市歸仁區長榮路一段337號,餐廳,,,,餐廳,,22.9100629,120.2729656,星期六,09:00 to 21:00,星期日,09:00 to 21:00,星期一,09:00 to 21:00,星期二,09:00 to 21:00,星期三,09:00 to 21:00,星期四,09:00 to 21:00,星期五,休息,56,台南市歸仁區,長榮路一段337號,上好吃,3.7,1424,9001424
711台灣台南市歸仁區長榮路一段279號,台灣餐廳,中餐館,,,台灣餐廳,簡約的餐廳，供應搭配油炸肉類或滷肉的蒜頭飯，以及各式湯品。,22.9102081,120.2709708,星期六,10:00 to 20:30,星期日,休息,星期一,"10:00 to 15:00, 17:00 to 20:30",星期二,"10:00 to 15:00, 17:00 to 20:30",星期三,"10:00 to 15:00, 17:00 to 20:30",星期四,"10:00 to 15:00, 17:00 to 20:30",星期五,"10:00 to 15:00, 17:00 to 20:30",1388,台南市歸仁區,長榮路一段279號,蒜頭飯,4.2,1425,9001425
711台灣台南市歸仁區光明街408號,燒烤餐廳,,,,燒烤餐廳,,22.9220882,120.2734711,星期六,17:30 to 22:30,星期日,17:30 to 22:30,星期一,休息,星期二,休息,星期三,17:30 to 22:30,星期四,17:30 to 22:30,星期五,17:30 to 22:30,1109,台南市歸仁區,光明街408號,橫菁料理,4.9,1426,9001426
711台灣台南市歸仁區歸仁大道101號3樓,天婦羅丼餐廳,,,,天婦羅丼餐廳,,22.9252083,120.2874425,星期六,11:00 to 21:30,星期日,11:00 to 21:30,星期一,11:00 to 21:30,星期二,11:00 to 21:30,星期三,11:00 to 21:30,星期四,11:00 to 21:30,星期五,11:00 to 21:30,530,台南市歸仁區,歸仁大道101號3樓,金子半之助-台南三井店,4.5,1427,9001427
711台灣台南市歸仁區長榮路一段370號之3,餐廳,,,,餐廳,,22.9099396,120.2725334,星期六,15:00 to 01:00,星期日,15:00 to 01:00,星期一,15:00 to 01:00,星期二,15:00 to 01:00,星期三,15:00 to 01:00,星期四,15:00 to 01:00,星期五,休息,68,台南市歸仁區,長榮路一段370號之3,大潭關東煮,4.3,1428,9001428
711台灣台南市歸仁區長榮路二段145巷200號,雞肉餐廳,雞肉店,,,雞肉餐廳,,22.9133089,120.2915234,星期六,11:30 to 17:30,星期日,11:30 to 17:30,星期一,休息,星期二,休息,星期三,休息,星期四,休息,星期五,休息,25,台南市歸仁區,長榮路二段145巷200號,柴可夫撕雞,4.7,1429,9001429
711台灣台南市歸仁區歸仁大道101號1樓,日本餐廳,,,,日本餐廳,,22.9246625,120.2882277,星期六,11:00 to 21:30,星期日,11:00 to 21:30,星期一,11:00 to 21:30,星期二,11:00 to 21:30,星期三,11:00 to 21:30,星期四,11:00 to 21:30,星期五,11:00 to 21:30,547,台南市歸仁區,歸仁大道101號1樓,京都勝牛-台南三井店,4.1,1430,9001430
721台灣台南市麻豆區興國路29-20號,早餐餐廳,餐廳,,,早餐餐廳,,23.1802771,120.2481966,星期六,06:00 to 12:00,星期日,06:00 to 12:00,星期一,05:30 to 12:00,星期二,05:30 to 12:00,星期三,05:30 to 12:00,星期四,05:30 to 12:00,星期五,05:30 to 12:00,169,台南市麻豆區,興國路29-20號,興國早餐店,4.5,1431,9001431
741台灣台南市善化區興農路416號,中式麵食店,,,,中式麵食店,,23.1311573,120.2712437,星期六,10:00 to 14:00,星期日,休息,星期一,休息,星期二,10:00 to 14:00,星期三,10:00 to 14:00,星期四,10:00 to 14:00,星期五,10:00 to 14:00,891,台南市善化區,興農路416號,慈光烏橋牛肉麵,4.3,1432,9001432
745台灣台南市安定區,炸物串與串炸餐廳,,,,炸物串與串炸餐廳,,23.1295721,120.2506523,星期六,休息,星期日,休息,星期一,15:00 to 21:00,星期二,休息,星期三,休息,星期四,休息,星期五,休息,8,台南市安定區,,莊記鹽酥雞,4.3,1433,9001433
741台灣台南市善化區興農路395號,中餐館,,,,中餐館,,23.1308579,120.2713774,星期六,休息,星期日,休息,星期一,"10:30 to 14:00, 17:00 to 20:00",星期二,"10:30 to 14:00, 17:00 to 20:00",星期三,"10:30 to 14:00, 17:00 to 20:00",星期四,"10:30 to 14:00, 17:00 to 20:00",星期五,"10:30 to 14:00, 17:00 to 20:00",10,台南市善化區,興農路395號,念麵飯食館,4.4,1434,9001434
723台灣台南市西港區慶安路33巷9號,炸物串與串炸餐廳,,,,炸物串與串炸餐廳,,23.1205943,120.202578,星期六,休息,星期日,休息,星期一,休息,星期二,休息,星期三,休息,星期四,休息,星期五,15:30 to 21:30,5,台南市西港區,慶安路33巷9號,祥-豆乳雞翅（原 國宅夜市 總店）,5.0,1435,9001435
741台灣台南市善化區三民路1-43號,早餐餐廳,,,,早餐餐廳,,23.1267657,120.2862449,星期六,06:00 to 11:00,星期日,06:00 to 11:00,星期一,06:00 to 11:00,星期二,06:00 to 11:00,星期三,06:00 to 11:00,星期四,06:00 to 11:00,星期五,06:00 to 11:00,14,台南市善化區,三民路1-43號,滿足複合式早餐,3.6,1436,9001436
741台灣台南市善化區光復路810號,海鮮餐廳,,,,海鮮餐廳,令人放鬆的明亮餐廳，供應家常海鮮餐點、湯品和簡單主食。,23.1355532,120.2856744,星期六,"11:00 to 14:00, 17:00 to 21:30",星期日,"11:00 to 14:00, 17:00 to 21:30",星期一,"11:00 to 14:00, 17:00 to 21:30",星期二,"11:00 to 14:00, 17:00 to 21:30",星期三,"11:00 to 14:00, 17:00 to 21:30",星期四,"11:00 to 14:00, 17:00 to 21:30",星期五,"11:00 to 14:00, 17:00 to 21:30",1653,台南市善化區,光復路810號,三鮮台海鮮平價料理,4.2,1437,9001437
72345台灣台南市西港區9鄰10之50號,輕食餐廳,,,,輕食餐廳,,23.1565381,120.2008876,星期六,09:00 to 18:00,星期日,09:30 to 18:30,星期一,休息,星期二,休息,星期三,休息,星期四,休息,星期五,09:00 to 18:00,5,台南市西港區,9鄰10之50號,原野秧-野餐輕食,4.2,1438,9001438
723台灣台南市西港區中山路283號,自助餐餐廳,,,,自助餐餐廳,,23.121506,120.2031967,星期六,08:00 to 13:00,星期日,休息,星期一,08:00 to 13:00,星期二,08:00 to 13:00,星期三,08:00 to 13:00,星期四,08:00 to 13:00,星期五,08:00 to 13:00,10,台南市西港區,中山路283號,西港小軒便當店,4.3,1439,9001439
721台灣台南市麻豆區和平路16之9號,早餐餐廳,,,,早餐餐廳,,23.179322,120.245423,星期六,06:00 to 10:30,星期日,06:00 to 10:30,星期一,06:00 to 10:30,星期二,06:00 to 10:30,星期三,06:00 to 10:30,星期四,06:00 to 10:30,星期五,06:00 to 10:30,10,台南市麻豆區,和平路16之9號,弘爺漢堡,4.2,1440,9001440
745台灣台南市安定區,台灣餐廳,,,,台灣餐廳,,23.1300736,120.251893,星期六,"10:00 to 14:00, 16:00 to 19:30",星期日,休息,星期一,"10:00 to 14:00, 16:00 to 19:30",星期二,"10:00 to 14:00, 16:00 to 19:30",星期三,"10:00 to 14:00, 16:00 to 19:30",星期四,"10:00 to 14:00, 16:00 to 19:30",星期五,"10:00 to 14:00, 16:00 to 19:30",40,台南市安定區,,品銘火雞肉飯,4.8,1441,9001441
745台灣台南市安定區456號,早餐餐廳,,,,早餐餐廳,,23.1294571,120.2507069,星期六,05:00 to 09:30,星期日,05:00 to 10:30,星期一,05:00 to 09:00,星期二,05:00 to 09:00,星期三,05:00 to 09:00,星期四,05:00 to 09:00,星期五,05:00 to 09:00,9,台南市安定區,456號,秀玉漢堡店,4.4,1442,9001442
721台灣台南市麻豆區麻佳路二段88號,中餐館,熟食店,,,中餐館,,23.1778025,120.22287,星期六,07:00 to 19:00,星期日,07:00 to 19:00,星期一,休息,星期二,07:00 to 19:00,星期三,07:00 to 19:00,星期四,07:00 to 19:00,星期五,07:00 to 19:00,973,台南市麻豆區,麻佳路二段88號,裕益碗粿王,4.0,1443,9001443
741台灣台南市善化區,早餐餐廳,,,,早餐餐廳,,23.135853,120.2807142,星期六,05:30 to 11:00,星期日,05:30 to 11:00,星期一,05:30 to 10:00,星期二,05:30 to 10:00,星期三,05:30 to 10:00,星期四,05:30 to 10:00,星期五,05:30 to 10:00,83,台南市善化區,,巷口廚房,4.5,1444,9001444
741台灣台南市善化區胡厝寮307-2號,早餐餐廳,,,,早餐餐廳,,23.1440426,120.272633,星期六,05:30 to 11:00,星期日,休息,星期一,05:30 to 10:30,星期二,05:30 to 10:30,星期三,05:30 to 10:30,星期四,05:30 to 10:30,星期五,05:30 to 10:30,7,台南市善化區,胡厝寮307-2號,初·早餐,3.7,1445,9001445
741台灣台南市善化區和平路178號,早午餐餐廳,,,,早午餐餐廳,,23.1317222,120.2980732,,,,,,,,,,,,,,,2,台南市善化區,和平路178號,馬祖葱油餅善化店,5.0,1446,9001446
721台灣台南市麻豆區民權路26-1號,素食餐廳,快餐店,,,素食餐廳,,23.1809104,120.2514168,星期六,"11:00 to 14:00, 17:00 to 19:30",星期日,"11:00 to 14:00, 17:00 to 19:30",星期一,"11:00 to 14:00, 17:00 to 19:30",星期二,休息,星期三,休息,星期四,"11:00 to 14:00, 17:00 to 19:30",星期五,"11:00 to 14:00, 17:00 to 19:30",158,台南市麻豆區,民權路26-1號,菩提澄園庇護工場-澄食蔬園餐廳,4.4,1447,9001447
723台灣台南市西港區慶安路86號,中餐館,,,,中餐館,,23.1209911,120.2006828,星期六,15:30 to 19:30,星期日,15:30 to 19:30,星期一,休息,星期二,休息,星期三,15:30 to 19:30,星期四,15:30 to 19:30,星期五,15:30 to 19:30,2,台南市西港區,慶安路86號,鬍鬚曾臭豆腐,5.0,1448,9001448
741台灣台南市善化區,台灣餐廳,,,,台灣餐廳,,23.1398531,120.2826819,星期六,05:30 to 12:00,星期日,05:30 to 12:00,星期一,05:30 to 12:00,星期二,05:30 to 12:00,星期三,05:30 to 12:00,星期四,05:30 to 12:00,星期五,05:30 to 12:00,796,台南市善化區,,258牛肉湯,3.9,1449,9001449
741台灣台南市善化區大同路199-1號,中餐館,,,,中餐館,,23.1280417,120.2916749,星期六,11:00 to 22:00,星期日,11:00 to 22:00,星期一,11:00 to 22:00,星期二,11:00 to 22:00,星期三,11:00 to 22:00,星期四,11:00 to 22:00,星期五,11:00 to 22:00,62,台南市善化區,大同路199-1號,幾丸溫體羊肉,3.9,1450,9001450
741台灣台南市善化區大同路130號,漢堡餐廳,,,,漢堡餐廳,,23.1278335,120.2921103,星期六,09:00 to 16:00,星期日,09:00 to 16:00,星期一,10:30 to 19:30,星期二,休息,星期三,10:30 to 19:30,星期四,10:30 to 19:30,星期五,10:30 to 19:30,439,台南市善化區,大同路130號,MEGOPUN Hamburger-善化總店,4.5,1451,9001451
741台灣台南市善化區文昌路119號,中式麵食店,,,,中式麵食店,,23.1280299,120.2883059,星期六,休息,星期日,休息,星期一,"10:00 to 14:00, 17:00 to 20:00",星期二,"10:00 to 14:00, 17:00 to 20:00",星期三,"10:00 to 14:00, 17:00 to 20:00",星期四,"10:00 to 14:00, 17:00 to 20:00",星期五,"10:00 to 14:00, 17:00 to 20:00",447,台南市善化區,文昌路119號,連長牛肉麵,4.1,1452,9001452
741台灣台南市善化區中正路363號善化郵局對面,迴轉壽司餐廳,,,,迴轉壽司餐廳,,23.1270879,120.293921,星期六,11:00 to 21:30,星期日,11:00 to 21:30,星期一,11:00 to 21:30,星期二,11:00 to 21:30,星期三,11:00 to 21:30,星期四,11:00 to 21:30,星期五,11:00 to 21:30,633,台南市善化區,中正路363號善化郵局對面,爭鮮迴轉壽司-善化店,3.6,1453,9001453
741台灣台南市善化區中正路338號,火鍋餐廳,,,,火鍋餐廳,,23.1275966,120.2941185,星期六,"11:00 to 14:30, 17:00 to 21:30",星期日,"11:00 to 14:30, 17:00 to 21:30",星期一,"11:00 to 14:00, 17:00 to 21:30",星期二,"11:00 to 14:00, 17:00 to 21:30",星期三,"11:00 to 14:00, 17:00 to 21:30",星期四,"11:00 to 14:00, 17:00 to 21:30",星期五,"11:00 to 14:00, 17:00 to 21:30",764,台南市善化區,中正路338號,藝鍋物-善化店,4.5,1454,9001454
741台灣台南市善化區仁愛路54號,中菜館,中餐館,,,中菜館,,23.1314515,120.3020386,,,,,,,,,,,,,,,1,台南市善化區,仁愛路54號,一六八鮮食本舖,5.0,1455,9001455
741台灣台南市善化區光復路48號,四川酒家,,,,四川酒家,,23.1286166,120.2923713,星期六,"11:00 to 14:00, 17:00 to 21:30",星期日,"11:00 to 14:00, 17:00 to 21:30",星期一,"11:00 to 14:00, 17:00 to 21:30",星期二,"11:00 to 14:00, 17:00 to 21:30",星期三,"11:00 to 14:00, 17:00 to 21:30",星期四,"11:00 to 14:00, 17:00 to 21:30",星期五,"11:00 to 14:00, 17:00 to 21:30",1137,台南市善化區,光復路48號,LA時尚川菜│善化店,4.5,1456,9001456
741台灣台南市善化區大同路389號,中式麵食店,,,,中式麵食店,,23.1319645,120.2904026,星期六,"11:00 to 14:30, 16:40 to 20:20",星期日,"11:00 to 14:30, 16:40 to 20:20",星期一,休息,星期二,"11:00 to 14:30, 16:40 to 20:20",星期三,"11:00 to 14:30, 16:40 to 20:20",星期四,"11:00 to 14:30, 16:40 to 20:20",星期五,"11:00 to 14:30, 16:40 to 20:20",229,台南市善化區,大同路389號,老匠牛肉麵,4.4,1457,9001457
741台灣台南市善化區樹人路77號,早午餐餐廳,早餐餐廳,餐廳,,早午餐餐廳,,23.1321727,120.3004448,星期六,06:30 to 13:30,星期日,06:30 to 13:30,星期一,06:30 to 13:30,星期二,06:30 to 13:30,星期三,休息,星期四,06:30 to 13:30,星期五,06:30 to 13:30,536,台南市善化區,樹人路77號,玏食-善化早午餐/善化美食/善化特色餐廳/善化必吃/善化餐廳/台南美食/台南必吃/台南早午餐,4.6,1458,9001458
72044台灣台南市官田區67號,鱉料理餐廳,海鮮餐廳,,,鱉料理餐廳,,23.1616559,120.3409214,,,,,,,,,,,,,,,44,台南市官田區,67號,新中鱉大王,3.8,1459,9001459
741台灣台南市善化區青年路105巷3號,鐵板燒餐廳,,,,鐵板燒餐廳,,23.1295506,120.2953217,,,,,,,,,,,,,,,3,台南市善化區,青年路105巷3號,食光宴鐵板料理停車場,5.0,1460,9001460
