S_ID,district_tw,Store_type,Location_ID,Village,StopId,StopName,RouteId,RouteName,Section
201963,台南市東區,2,2001963,"""東安里""",垃圾車16359,"""衛國街與長榮路二段32巷166號巷口""",186,"""東區-20""",25
201964,台南市東區,2,2001964,"""東安里""",垃圾車16360,"""林森路二段55號""",186,"""東區-20""",25
201965,台南市東區,2,2001965,"""東安里""",垃圾車16361,"""東門路二段125號""",186,"""東區-20""",25
201966,台南市東區,2,2001966,"""東安里""",垃圾車16362,"""東門路二段81號""",186,"""東區-20""",25
201967,台南市東區,2,2001967,"""東安里""",垃圾車16363,"""東門路二段59號""",186,"""東區-20""",25
201968,台南市東區,2,2001968,"""東安里""",垃圾車16364,"""東門路二段33號""",186,"""東區-20""",25
201969,台南市東區,2,2001969,"""東安里""",垃圾車16365,"""東門路二段7號""",186,"""東區-20""",25
201970,台南市東區,2,2001970,"""大學里""",垃圾車16366,"""東寧路15巷口""",186,"""東區-20""",25
201971,台南市東區,2,2001971,"""成大里""",垃圾車16367,"""東寧路西段12號旁空地""",186,"""東區-20""",25
201972,台南市東區,2,2001972,"""成大里""",垃圾車16368,"""育樂街210號""",186,"""東區-20""",25
201973,台南市東區,2,2001973,"""成大里""",垃圾車16369,"""東寧路西段106號""",186,"""東區-20""",25
201974,台南市東區,2,2001974,"""成大里""",垃圾車16370,"""民族路一段96號""",186,"""東區-20""",25
201975,台南市東區,2,2001975,"""成大里""",垃圾車16371,"""民族路一段18巷口""",186,"""東區-20""",25
201976,台南市東區,2,2001976,"""成大里""",垃圾車16372,"""民族一街25號""",186,"""東區-20""",25
201977,台南市東區,2,2001977,"""成大里""",垃圾車16373,"""東寧路西段與民族一街口""",186,"""東區-20""",25
201978,台南市東區,2,2001978,"""成大里""",垃圾車16374,"""育樂街89號巷口""",186,"""東區-20""",25
201979,台南市東區,2,2001979,"""成大里""",垃圾車16375,"""育樂街170號前""",186,"""東區-20""",25
201980,台南市東區,2,2001980,"""東門里""",垃圾車16376,"""勝利路19巷口""",186,"""東區-20""",25
201981,台南市東區,2,2001981,"""東門里""",垃圾車16377,"""東門路一段235號""",186,"""東區-20""",25
201982,台南市東區,2,2001982,"""東門里""",垃圾車16378,"""慶東街104號前""",186,"""東區-20""",25
201983,台南市東區,2,2001983,"""東門里""",垃圾車16379,"""新樓街與東榮街口""",186,"""東區-20""",25
201984,台南市東區,2,2001984,"""東門里""",垃圾車16380,"""東榮街80巷口""",186,"""東區-20""",25
201985,台南市東區,2,2001985,"""東門里""",垃圾車16381,"""東榮街98號""",186,"""東區-20""",25
201986,台南市東區,2,2001986,"""東門里""",垃圾車16382,"""東門路一段145號大樓前""",186,"""東區-20""",25
201987,台南市東區,2,2001987,"""東門里""",垃圾車16383,"""東門路一段117號神學院門口""",186,"""東區-20""",25
201988,台南市東區,2,2001988,"""東門里""",垃圾車16384,"""前鋒路與新樓街口""",186,"""東區-20""",25
201989,台南市東區,2,2001989,"""東門里""",垃圾車16385,"""前鋒路24巷口""",186,"""東區-20""",25
201990,台南市東區,2,2001990,"""東門里""",垃圾車16386,"""前鋒路56巷口""",186,"""東區-20""",25
201991,台南市東區,2,2001991,"""圍下里""",垃圾車16387,"""青年路225巷口""",186,"""東區-20""",25
201992,台南市東區,2,2001992,"""圍下里""",垃圾車16388,"""北門路與衛民街口""",186,"""東區-20""",25
201993,台南市東區,2,2001993,"""東門里""",垃圾車16389,"""北門路一段2號""",186,"""東區-20""",25
201994,台南市東區,2,2001994,"""東門里""",垃圾車16390,"""北門路一段30巷口""",186,"""東區-20""",25
201995,台南市東區,2,2001995,"""東門里""",垃圾車16391,"""青年路250號巷口""",186,"""東區-20""",25
201996,台南市東區,2,2001996,"""成大里""",垃圾車16392,"""前鋒路166號旁空地""",186,"""東區-20""",25
201997,台南市東區,2,2001997,"""自強里""",垃圾車16393,"""中華東路二段摩根168大樓""",187,"""東區-21""",25
201998,台南市東區,2,2001998,"""東聖里""",垃圾車16394,"""中華東路二段109號""",187,"""東區-21""",25
201999,台南市東區,2,2001999,"""小東里""",垃圾車16395,"""小東路156巷口""",187,"""東區-21""",25
202000,台南市東區,2,2002000,"""小東里""",垃圾車16396,"""小東路198巷口""",187,"""東區-21""",25
202001,台南市東區,2,2002001,"""小東里""",垃圾車16397,"""光明街81號""",187,"""東區-21""",25
202002,台南市東區,2,2002002,"""小東里""",垃圾車16398,"""東和路58號""",187,"""東區-21""",25
202003,台南市東區,2,2002003,"""小東里""",垃圾車16399,"""東和路118號""",187,"""東區-21""",25
202004,台南市東區,2,2002004,"""小東里""",垃圾車16400,"""東安路251巷60號""",187,"""東區-21""",25
202005,台南市東區,2,2002005,"""小東里""",垃圾車16401,"""東安路251巷口""",187,"""東區-21""",25
202006,台南市東區,2,2002006,"""小東里""",垃圾車16402,"""光明街201巷口""",187,"""東區-21""",25
202007,台南市東區,2,2002007,"""小東里""",垃圾車16403,"""光明街175巷口""",187,"""東區-21""",25
202008,台南市東區,2,2002008,"""小東里""",垃圾車16404,"""東和路45號郵局旁""",187,"""東區-21""",25
202009,台南市東區,2,2002009,"""小東里""",垃圾車16405,"""東興路275號""",187,"""東區-21""",25
202010,台南市東區,2,2002010,"""小東里""",垃圾車16406,"""東興路314號""",187,"""東區-21""",25
202011,台南市東區,2,2002011,"""小東里""",垃圾車16407,"""東興路344號""",187,"""東區-21""",25
202012,台南市東區,2,2002012,"""小東里""",垃圾車16408,"""東興路345巷口""",187,"""東區-21""",25
202013,台南市東區,2,2002013,"""小東里""",垃圾車16409,"""光明街60巷口""",187,"""東區-21""",25
202014,台南市東區,2,2002014,"""小東里""",垃圾車16410,"""光明街102巷口""",187,"""東區-21""",25
202015,台南市東區,2,2002015,"""小東里""",垃圾車16411,"""小東路與光明街口下""",187,"""東區-21""",25
202016,台南市東區,2,2002016,"""仁和里""",垃圾車16412,"""仁和路117之2號""",187,"""東區-21""",25
202017,台南市東區,2,2002017,"""和平里""",垃圾車16413,"""仁和路79號""",187,"""東區-21""",25
202018,台南市東區,2,2002018,"""和平里""",垃圾車16414,"""仁和路71號""",187,"""東區-21""",25
202019,台南市東區,2,2002019,"""和平里""",垃圾車16415,"""仁和路47-5號""",187,"""東區-21""",25
202020,台南市東區,2,2002020,"""和平里""",垃圾車16416,"""仁和路45號""",187,"""東區-21""",25
202021,台南市東區,2,2002021,"""和平里""",垃圾車16417,"""仁和路41巷口""",187,"""東區-21""",25
202022,台南市東區,2,2002022,"""小東里""",垃圾車16418,"""東平路1２0號前""",187,"""東區-21""",25
202023,台南市東區,2,2002023,"""東光里""",垃圾車16419,"""東平路172號""",187,"""東區-21""",25
202024,台南市東區,2,2002024,"""東光里""",垃圾車16420,"""東平路""",187,"""東區-21""",25
202025,台南市東區,2,2002025,"""東光里""",垃圾車16421,"""東安路156巷口""",187,"""東區-21""",25
202026,台南市東區,2,2002026,"""東光里""",垃圾車16422,"""東安路134巷口""",187,"""東區-21""",25
202027,台南市東區,2,2002027,"""東光里""",垃圾車16423,"""東安路與凱旋路口""",187,"""東區-21""",25
202028,台南市東區,2,2002028,"""東光里""",垃圾車16424,"""怡東路與東興路169巷口""",187,"""東區-21""",25
202029,台南市東區,2,2002029,"""東光里""",垃圾車16425,"""怡東路150巷口""",187,"""東區-21""",25
202030,台南市東區,2,2002030,"""東光里""",垃圾車16426,"""東興路199巷口""",187,"""東區-21""",25
202031,台南市東區,2,2002031,"""東光里""",垃圾車16427,"""東興路與凱旋路口""",187,"""東區-21""",25
202032,台南市東區,2,2002032,"""東光里""",垃圾車16428,"""凱旋路33號""",187,"""東區-21""",25
202033,台南市東區,2,2002033,"""東光里""",垃圾車16429,"""東光路一段122號""",187,"""東區-21""",25
202034,台南市東區,2,2002034,"""東光里""",垃圾車16430,"""莊敬路81巷口""",187,"""東區-21""",25
202035,台南市東區,2,2002035,"""東光里""",垃圾車16431,"""莊敬路21巷口""",187,"""東區-21""",25
202036,台南市東區,2,2002036,"""東光里""",垃圾車16432,"""東光路一段5巷口""",187,"""東區-21""",25
202037,台南市東區,2,2002037,"""東光里""",垃圾車16433,"""東寧路393號前""",187,"""東區-21""",25
202038,台南市東區,2,2002038,"""東光里""",垃圾車16434,"""東興路20巷口""",187,"""東區-21""",25
202039,台南市東區,2,2002039,"""東光里""",垃圾車16435,"""東興路40巷口""",187,"""東區-21""",25
202040,台南市東區,2,2002040,"""東光里""",垃圾車16436,"""東平路99巷26號""",187,"""東區-21""",25
202041,台南市東區,2,2002041,"""東光里""",垃圾車16437,"""東平路9巷口""",187,"""東區-21""",25
202042,台南市東區,2,2002042,"""東光里""",垃圾車16438,"""東平路1號前""",187,"""東區-21""",25
202043,台南市東區,2,2002043,"""裕聖里""",垃圾車16439,"""裕文路146號""",188,"""東區-22""",25
202044,台南市東區,2,2002044,"""裕聖里""",垃圾車16440,"""裕信路332號""",188,"""東區-22""",25
202045,台南市東區,2,2002045,"""裕聖里""",垃圾車16441,"""裕敬路15號""",188,"""東區-22""",25
202046,台南市東區,2,2002046,"""裕聖里""",垃圾車16442,"""裕忠路295號""",188,"""東區-22""",25
202047,台南市東區,2,2002047,"""關聖里""",垃圾車16443,"""裕和路276號""",188,"""東區-22""",25
202048,台南市東區,2,2002048,"""關聖里""",垃圾車16444,"""裕信路218號""",188,"""東區-22""",25
202049,台南市東區,2,2002049,"""關聖里""",垃圾車16445,"""裕信路236號""",188,"""東區-22""",25
202050,台南市東區,2,2002050,"""裕聖里""",垃圾車16446,"""裕信路286號""",188,"""東區-22""",25
202051,台南市東區,2,2002051,"""文聖里""",垃圾車16447,"""裕信路308之35號旁""",188,"""東區-22""",25
202052,台南市東區,2,2002052,"""裕聖里""",垃圾車16448,"""裕孝路與裕忠一街口""",188,"""東區-22""",25
202053,台南市東區,2,2002053,"""裕聖里""",垃圾車16449,"""裕孝路423號前""",188,"""東區-22""",25
202054,台南市東區,2,2002054,"""裕聖里""",垃圾車16450,"""裕孝三街5號前""",188,"""東區-22""",25
202055,台南市東區,2,2002055,"""裕聖里""",垃圾車16451,"""裕孝三街與裕敬一街口""",188,"""東區-22""",25
202056,台南市東區,2,2002056,"""裕聖里""",垃圾車16452,"""裕信路396號""",188,"""東區-22""",25
202057,台南市東區,2,2002057,"""裕聖里""",垃圾車16453,"""裕孝三街57之3號前""",188,"""東區-22""",25
202058,台南市東區,2,2002058,"""裕聖里""",垃圾車16454,"""裕信三街99號""",188,"""東區-22""",25
202059,台南市東區,2,2002059,"""關聖里""",垃圾車16455,"""裕信三街與裕敬三街口""",188,"""東區-22""",25
202060,台南市東區,2,2002060,"""文聖里""",垃圾車16456,"""裕文一街58號""",188,"""東區-22""",25
202061,台南市東區,2,2002061,"""文聖里""",垃圾車16457,"""裕文一街與裕信二街口""",188,"""東區-22""",25
202062,台南市東區,2,2002062,"""關聖里""",垃圾車16458,"""裕文一街118號""",188,"""東區-22""",25
202063,台南市東區,2,2002063,"""關聖里""",垃圾車16459,"""裕和五街187號""",188,"""東區-22""",25
202064,台南市東區,2,2002064,"""關聖里""",垃圾車16460,"""裕英街203號""",188,"""東區-22""",25
202065,台南市東區,2,2002065,"""關聖里""",垃圾車16461,"""裕善街8號""",188,"""東區-22""",25
202066,台南市東區,2,2002066,"""關聖里""",垃圾車16462,"""裕善街68號""",188,"""東區-22""",25
202067,台南市東區,2,2002067,"""南聖里""",垃圾車16463,"""裕和五街43號""",188,"""東區-22""",25
202068,台南市東區,2,2002068,"""南聖里""",垃圾車16464,"""裕誠街360號""",188,"""東區-22""",25
202069,台南市東區,2,2002069,"""南聖里""",垃圾車16465,"""裕信一街43號""",188,"""東區-22""",25
202070,台南市東區,2,2002070,"""文聖里""",垃圾車16466,"""裕義路66號""",188,"""東區-22""",25
202071,台南市東區,2,2002071,"""文聖里""",垃圾車16467,"""裕義路288號""",188,"""東區-22""",25
202072,台南市東區,2,2002072,"""裕聖里""",垃圾車16468,"""裕義路526號旁空地""",188,"""東區-22""",25
202073,台南市東區,2,2002073,"""裕聖里""",垃圾車16469,"""裕義路638號""",188,"""東區-22""",25
202074,台南市東區,2,2002074,"""裕聖里""",垃圾車16470,"""裕義路號與裕信六街""",188,"""東區-22""",25
202075,台南市東區,2,2002075,"""裕聖里""",垃圾車16471,"""裕信六街2號""",188,"""東區-22""",25
202076,台南市東區,2,2002076,"""裕聖里""",垃圾車16472,"""裕信六街26號""",188,"""東區-22""",25
202077,台南市東區,2,2002077,"""裕聖里""",垃圾車16473,"""裕敬五街133號""",188,"""東區-22""",25
202078,台南市東區,2,2002078,"""裕聖里""",垃圾車16474,"""裕孝三街79號""",188,"""東區-22""",25
202079,台南市東區,2,2002079,"""裕聖里""",垃圾車16475,"""裕華三街80號""",188,"""東區-22""",25
202080,台南市東區,2,2002080,"""裕聖里""",垃圾車16476,"""裕敬二街123號""",188,"""東區-22""",25
202081,台南市東區,2,2002081,"""裕聖里""",垃圾車16477,"""裕信路347號""",188,"""東區-22""",25
202082,台南市東區,2,2002082,"""裕聖里""",垃圾車16478,"""裕信路305號""",188,"""東區-22""",25
202083,台南市東區,2,2002083,"""裕聖里""",垃圾車16479,"""裕敬三街51號與""",188,"""東區-22""",25
202084,台南市東區,2,2002084,"""裕聖里""",垃圾車16480,"""裕敬路107號""",188,"""東區-22""",25
202085,台南市東區,2,2002085,"""裕聖里""",垃圾車16481,"""裕華一街21號前""",188,"""東區-22""",25
202086,台南市東區,2,2002086,"""裕聖里""",垃圾車16557,"""裕敬五街15號""",188,"""東區-22""",25
202087,台南市東區,2,2002087,"""裕聖里""",垃圾車16558,"""裕敬一街23號前""",188,"""東區-22""",25
202088,台南市東區,2,2002088,"""裕聖里""",垃圾車16559,"""裕孝路698號前""",188,"""東區-22""",25
202089,台南市東區,2,2002089,"""裕聖里""",垃圾車16560,"""裕孝路423號""",188,"""東區-22""",25
202090,台南市東區,2,2002090,"""裕聖里""",垃圾車17986,"""裕孝路295號""",188,"""東區-22""",25
202091,台南市東區,2,2002091,"""文聖里""",垃圾車17987,"""裕孝路221號""",188,"""東區-22""",25
202092,台南市東區,2,2002092,"""文聖里""",垃圾車17988,"""裕孝路187號""",188,"""東區-22""",25
202093,台南市東區,2,2002093,"""文聖里""",垃圾車17989,"""裕平路268號""",188,"""東區-22""",25
202094,台南市東區,2,2002094,"""文聖里""",垃圾車17990,"""裕信二街103號""",188,"""東區-22""",25
202095,台南市東區,2,2002095,"""關聖里""",垃圾車17991,"""裕文一街與裕和三街口""",188,"""東區-22""",25
202096,台南市東區,2,2002096,"""關聖里""",垃圾車17992,"""裕和三街23號前""",188,"""東區-22""",25
202097,台南市東區,2,2002097,"""關聖里""",垃圾車17993,"""裕和三街與裕和路口""",188,"""東區-22""",25
202098,台南市東區,2,2002098,"""南聖里""",垃圾車18180,"""裕信路36號""",188,"""東區-22""",25
202099,台南市東區,2,2002099,"""南聖里""",垃圾車18181,"""裕信路與裕和路口""",188,"""東區-22""",25
202100,台南市東區,2,2002100,"""關聖里""",垃圾車18587,"""裕信路168號""",188,"""東區-22""",25
202101,台南市東區,2,2002101,"""關聖里""",垃圾車18588,"""裕孝路157號""",188,"""東區-22""",25
202102,台南市東區,2,2002102,"""關聖里""",垃圾車18589,"""裕孝路151號""",188,"""東區-22""",25
202103,台南市東區,2,2002103,"""關聖里""",垃圾車18590,"""裕孝路133號""",188,"""東區-22""",25
202104,台南市東區,2,2002104,"""南聖里""",垃圾車18850,"""裕孝路47號""",188,"""東區-22""",25
202105,台南市中西區,2,2002105,"""赤嵌里""",垃圾車9912,"""忠義路二段158巷20弄口""",346,"""中區-1""",3
